公    告,#genre#
财富天下,http://nas.201606.xyz:4022/udp/239.10.0.182:5140
魅力足球,http://nas.201606.xyz:4022/udp/239.10.0.185:5140
人与自然,http://nas.201606.xyz:4022/udp/239.10.0.190:5140
纪实人文,http://nas.201606.xyz:4022/udp/239.10.0.192:5140
金鹰纪实,http://nas.201606.xyz:4022/udp/239.10.0.193:5140
央广购物,http://nas.201606.xyz:4022/udp/239.10.0.200:5140
影视,http://nas.201606.xyz:4022/udp/239.10.0.210:5140
求索纪录,http://nas.201606.xyz:4022/udp/239.10.0.221:5140

时尚购物,http://nas.201606.xyz:4022/udp/239.10.0.225:5140
家有购物,http://nas.201606.xyz:4022/udp/239.10.0.226:5140
优购物,http://nas.201606.xyz:4022/udp/239.10.0.227:5140
聚鲨环球精选,http://nas.201606.xyz:4022/udp/239.10.0.228:5140
家有购物,http://nas.201606.xyz:4022/udp/239.10.0.231:5140
优漫卡通,http://nas.201606.xyz:4022/udp/239.11.0.63:5140
哈哈炫动,http://nas.201606.xyz:4022/udp/239.11.0.64:5140
导视,http://nas.201606.xyz:4022/udp/239.11.0.85:5140

星空购物,http://nas.201606.xyz:4022/udp/239.11.0.125:5140
金鹰卡通,http://nas.201606.xyz:4022/udp/239.11.0.127:5140
卡酷少儿,http://nas.201606.xyz:4022/udp/239.11.0.129:5140
嘉佳卡通,http://nas.201606.xyz:4022/udp/239.11.0.203:5140
五星体育,http://nas.201606.xyz:4022/udp/239.11.0.234:5140

中学生,http://nas.201606.xyz:4022/udp/239.11.0.247:5140
新动漫,http://nas.201606.xyz:4022/rtp/239.10.0.89:5140
先锋乒羽,http://nas.201606.xyz:4022/rtp/239.10.0.90:5140


四川经济,http://nas.201606.xyz:4022/udp/239.11.0.2:5140
四川文化旅游,http://nas.201606.xyz:4022/udp/239.11.0.3:5140
四川乡村,http://nas.201606.xyz:4022/udp/239.11.0.4:5140
四川新闻,http://nas.201606.xyz:4022/udp/239.11.0.5:5140
四川妇女儿童,http://nas.201606.xyz:4022/udp/239.11.0.8:5140
峨眉电影,http://nas.201606.xyz:4022/udp/239.11.0.11:5140
四川影视文艺,http://nas.201606.xyz:4022/udp/239.11.0.77:5140
铁路电视,http://nas.201606.xyz:4022/udp/239.11.0.191:5140
四川科教,http://nas.201606.xyz:4022/udp/239.11.0.194:5140

咪视界4K,http://nas.201606.xyz:4022/rtp/239.10.0.240:5140
咪视界1,http://nas.201606.xyz:4022/udp/239.10.0.17:5140
咪视界2,http://nas.201606.xyz:4022/udp/239.10.0.18:5140
咪视界3,http://nas.201606.xyz:4022/udp/239.10.0.19:5140
咪视界4,http://nas.201606.xyz:4022/udp/239.10.0.20:5140
咪视界5,http://nas.201606.xyz:4022/udp/239.10.0.21:5140
咪视界6,http://nas.201606.xyz:4022/udp/239.10.0.22:5140
咪视界7,http://nas.201606.xyz:4022/udp/239.10.0.23:5140
咪视界8,http://nas.201606.xyz:4022/udp/239.10.0.24:5140
咪视界9,http://nas.201606.xyz:4022/udp/239.10.0.25:5140
咪视界10,http://nas.201606.xyz:4022/udp/239.10.0.26:5140
咪视界11,http://nas.201606.xyz:4022/udp/239.10.0.27:5140
咪视界12,http://nas.201606.xyz:4022/udp/239.10.0.28:5140
咪视界13,http://nas.201606.xyz:4022/udp/239.10.0.40:5140
咪视界14,http://nas.201606.xyz:4022/udp/239.10.0.41:5140
咪视界15,http://nas.201606.xyz:4022/udp/239.10.0.42:5140
咪视界16,http://nas.201606.xyz:4022/udp/239.10.0.43:5140
咪视界17,http://nas.201606.xyz:4022/udp/239.10.0.44:5140
咪视界18,http://nas.201606.xyz:4022/udp/239.10.0.45:5140
咪视界19,http://nas.201606.xyz:4022/udp/239.10.0.232:5140
咪视界20,http://nas.201606.xyz:4022/udp/239.10.0.233:5140
咪视界21,http://nas.201606.xyz:4022/udp/239.10.0.234:5140
咪视界22,http://nas.201606.xyz:4022/udp/239.10.0.235:5140
咪视界23,http://nas.201606.xyz:4022/udp/239.10.0.236:5140
咪视界24,http://nas.201606.xyz:4022/udp/239.10.0.237:5140
咪视界26,http://nas.201606.xyz:4022/udp/239.10.0.238:5140
咪视界27,http://nas.201606.xyz:4022/udp/239.10.0.239:5140



成都综合,http://nas.201606.xyz:4022/udp/239.10.0.11:5140
成都经济,http://nas.201606.xyz:4022/udp/239.10.0.12:5140
成都生活,http://nas.201606.xyz:4022/udp/239.10.0.13:5140
成都影视,http://nas.201606.xyz:4022/udp/239.10.0.14:5140
成都公共,http://nas.201606.xyz:4022/udp/239.10.0.15:5140
成都少儿,http://nas.201606.xyz:4022/udp/239.10.0.16:5140
稻城,http://nas.201606.xyz:4022/udp/239.10.0.29:5140
康定,http://nas.201606.xyz:4022/udp/239.10.0.30:5140
甘孜综合,http://nas.201606.xyz:4022/udp/239.10.0.32:5140
每日购物,http://nas.201606.xyz:4022/udp/239.10.0.33:5140
泸州新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.46:5140
泸州科教生活,http://nas.201606.xyz:4022/udp/239.10.0.48:5140
阿坝州综合,http://nas.201606.xyz:4022/udp/239.10.0.50:5140
阿坝州综合,http://nas.201606.xyz:4022/udp/239.10.0.51:5140
巴中综合,http://nas.201606.xyz:4022/udp/239.10.0.52:5140
巴中文旅生活,http://nas.201606.xyz:4022/udp/239.10.0.53:5140
达州新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.54:5140
达州文化生活,http://nas.201606.xyz:4022/udp/239.10.0.55:5140
德阳新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.56:5140
德阳文旅科教,http://nas.201606.xyz:4022/udp/239.10.0.57:5140
广安新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.58:5140
广安文旅乡村,http://nas.201606.xyz:4022/udp/239.10.0.59:5140
广元综合,http://nas.201606.xyz:4022/udp/239.10.0.60:5140
广元文化生活,http://nas.201606.xyz:4022/udp/239.10.0.61:5140
乐山新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.62:5140
乐山文旅生活,http://nas.201606.xyz:4022/udp/239.10.0.63:5140
凉山新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.64:5140
凉山彝语综合,http://nas.201606.xyz:4022/udp/239.10.0.65:5140
眉山综合,http://nas.201606.xyz:4022/udp/239.10.0.66:5140
眉山文旅乡村,http://nas.201606.xyz:4022/udp/239.10.0.67:5140
南充综合,http://nas.201606.xyz:4022/udp/239.10.0.68:5140
南充科教生活,http://nas.201606.xyz:4022/udp/239.10.0.70:5140
内江综合,http://nas.201606.xyz:4022/udp/239.10.0.71:5140
内江科教生活,http://nas.201606.xyz:4022/udp/239.10.0.73:5140
攀枝花新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.74:5140
攀枝花文旅生活,http://nas.201606.xyz:4022/udp/239.10.0.75:5140
遂宁综合,http://nas.201606.xyz:4022/udp/239.10.0.76:5140
遂宁文化生活,http://nas.201606.xyz:4022/udp/239.10.0.77:5140
雅安新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.78:5140
雅安文化生活,http://nas.201606.xyz:4022/udp/239.10.0.79:5140
宜宾新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.80:5140
宜宾公共,http://nas.201606.xyz:4022/udp/239.10.0.81:5140
资阳新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.82:5140
自贡综合,http://nas.201606.xyz:4022/udp/239.10.0.83:5140
自贡文化生活,http://nas.201606.xyz:4022/udp/239.10.0.84:5140
绵阳新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.96:5140
绵阳科教生活,http://nas.201606.xyz:4022/udp/239.10.0.98:5140


14山西联通,#genre#
山西黄河HD,http://home.yulei.online:9999/rtp/226.0.2.235:9792
山西经济与科技HD,http://home.yulei.online:9999/rtp/226.0.2.236:9800
山西影视HD,http://home.yulei.online:9999/rtp/226.0.2.237:9808
山西社会与法治HD,http://home.yulei.online:9999/rtp/226.0.2.238:9816
山西文体生活HD,http://home.yulei.online:9999/rtp/226.0.2.16:8040
山西卫视,http://home.yulei.online:9999/rtp/226.0.2.11:8000
山西黄河,http://home.yulei.online:9999/rtp/226.0.2.12:8008
山西经济与科技,http://home.yulei.online:9999/rtp/226.0.2.13:8016
山西影视,http://home.yulei.online:9999/rtp/226.0.2.14:8024
山西社会与法治,http://home.yulei.online:9999/rtp/226.0.2.15:8032
CCTV1-HD,http://home.yulei.online:9999/rtp/226.0.2.153:9136
CCTV2-HD,http://home.yulei.online:9999/rtp/226.0.2.154:9144
CCTV3-HD,http://home.yulei.online:9999/rtp/226.0.2.208:9576
CCTV4-HD,http://home.yulei.online:9999/rtp/226.0.2.156:9160
CCTV5-HD,http://home.yulei.online:9999/rtp/226.0.2.209:9584
CCTV6-HD,http://home.yulei.online:9999/rtp/226.0.2.210:9592
CCTV7-HD,http://home.yulei.online:9999/rtp/226.0.2.159:9184
CCTV8-HD,http://home.yulei.online:9999/rtp/226.0.2.211:9600
CCTV9-HD,http://home.yulei.online:9999/rtp/226.0.2.161:9200
CCTV10-HD,http://home.yulei.online:9999/rtp/226.0.2.162:9208
CCTV12-HD,http://home.yulei.online:9999/rtp/226.0.2.164:9224
CCTV13-HD,http://home.yulei.online:9999/rtp/226.0.2.165:9232
CCTV14-HD,http://home.yulei.online:9999/rtp/226.0.2.166:9240
CCTV5+-HD,http://home.yulei.online:9999/rtp/226.0.2.168:9256
CCTV16-HD,http://home.yulei.online:9999/rtp/226.0.2.169:9264
CCTV17-HD,http://home.yulei.online:9999/rtp/226.0.2.170:9272
CCTV1,http://home.yulei.online:9999/rtp/226.0.2.16:8040
CCTV1,http://home.yulei.online:9999/rtp/226.0.2.18:8056
CCTV2,http://home.yulei.online:9999/rtp/226.0.2.19:8064
CCTV3,http://home.yulei.online:9999/rtp/226.0.2.20:8072
CCTV4,http://home.yulei.online:9999/rtp/226.0.2.21:8080
CCTV5,http://home.yulei.online:9999/rtp/226.0.2.22:8088
CCTV6,http://home.yulei.online:9999/rtp/226.0.2.23:8096
CCTV7,http://home.yulei.online:9999/rtp/226.0.2.24:8104
CCTV8,http://home.yulei.online:9999/rtp/226.0.2.25:8112
CCTV9,http://home.yulei.online:9999/rtp/226.0.2.26:8120
CCTV10,http://home.yulei.online:9999/rtp/226.0.2.27:8128
CCTV11,http://home.yulei.online:9999/rtp/226.0.2.28:8136
CCTV12,http://home.yulei.online:9999/rtp/226.0.2.29:8144
CCTV13,http://home.yulei.online:9999/rtp/226.0.2.30:8152
CCTV14,http://home.yulei.online:9999/rtp/226.0.2.31:8160
CCTV15,http://home.yulei.online:9999/rtp/226.0.2.32:8168
CCTV17,http://home.yulei.online:9999/rtp/226.0.2.207:9568


湖南卫视HD,http://home.yulei.online:9999/rtp/226.0.2.143:9056
浙江卫视HD,http://home.yulei.online:9999/rtp/226.0.2.144:9064
安徽卫视HD,http://home.yulei.online:9999/rtp/226.0.2.145:9072
广东卫视HD,http://home.yulei.online:9999/rtp/226.0.2.146:9080
深圳卫视HD,http://home.yulei.online:9999/rtp/226.0.2.147:9088
天津卫视HD,http://home.yulei.online:9999/rtp/226.0.2.148:9096
山东卫视HD,http://home.yulei.online:9999/rtp/226.0.2.149:9104
湖北卫视HD,http://home.yulei.online:9999/rtp/226.0.2.150:9112
黑龙江卫视HD,http://home.yulei.online:9999/rtp/226.0.2.151:9120
山西卫视HD,http://home.yulei.online:9999/rtp/226.0.2.152:9128
辽宁卫视HD,http://home.yulei.online:9999/rtp/226.0.2.173:9296
重庆卫视HD,http://home.yulei.online:9999/rtp/226.0.2.174:9304
东方卫视HD,http://home.yulei.online:9999/rtp/226.0.2.175:9312
江苏卫视HD,http://home.yulei.online:9999/rtp/226.0.2.176:9320
北京卫视HD,http://home.yulei.online:9999/rtp/226.0.2.177:9328
河北卫视HD,http://home.yulei.online:9999/rtp/226.0.2.178:9336
四川卫视HD,http://home.yulei.online:9999/rtp/226.0.2.179:9344
贵州卫视HD,http://home.yulei.online:9999/rtp/226.0.2.180:9352
湖南卫视,http://home.yulei.online:9999/rtp/226.0.2.33:8176
东方卫视,http://home.yulei.online:9999/rtp/226.0.2.34:8184
辽宁卫视,http://home.yulei.online:9999/rtp/226.0.2.35:8192
浙江卫视,http://home.yulei.online:9999/rtp/226.0.2.36:8200
安徽卫视,http://home.yulei.online:9999/rtp/226.0.2.37:8208
江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.38:8216
北京卫视,http://home.yulei.online:9999/rtp/226.0.2.39:8224
东南卫视,http://home.yulei.online:9999/rtp/226.0.2.40:8232
四川卫视,http://home.yulei.online:9999/rtp/226.0.2.42:8248
贵州卫视,http://home.yulei.online:9999/rtp/226.0.2.43:8256
广东卫视,http://home.yulei.online:9999/rtp/226.0.2.45:8272
广西卫视,http://home.yulei.online:9999/rtp/226.0.2.46:8280
深圳卫视,http://home.yulei.online:9999/rtp/226.0.2.47:8288
黑龙江卫视,http://home.yulei.online:9999/rtp/226.0.2.48:8296
湖北卫视,http://home.yulei.online:9999/rtp/226.0.2.49:8304
重庆卫视,http://home.yulei.online:9999/rtp/226.0.2.50:8312
山东卫视,http://home.yulei.online:9999/rtp/226.0.2.51:8320
河南卫视HD,http://home.yulei.online:9999/rtp/226.0.2.52:8328
陕西卫视,http://home.yulei.online:9999/rtp/226.0.2.53:8336
江西卫视HD,http://home.yulei.online:9999/rtp/226.0.2.54:8344
甘肃卫视,http://home.yulei.online:9999/rtp/226.0.2.55:8352
天津卫视,http://home.yulei.online:9999/rtp/226.0.2.56:8360
吉林卫视HD,http://home.yulei.online:9999/rtp/226.0.2.58:8376
青海卫视,http://home.yulei.online:9999/rtp/226.0.2.59:8384
云南卫视,http://home.yulei.online:9999/rtp/226.0.2.60:8392
海南卫视,http://home.yulei.online:9999/rtp/226.0.2.61:8400
兵团卫视,http://home.yulei.online:9999/rtp/226.0.2.62:8408
内蒙古卫视,http://home.yulei.online:9999/rtp/226.0.2.63:8416
宁夏卫视,http://home.yulei.online:9999/rtp/226.0.2.64:8424
河北卫视,http://home.yulei.online:9999/rtp/226.0.2.65:8432
西藏卫视,http://home.yulei.online:9999/rtp/226.0.2.66:8440
新疆卫视,http://home.yulei.online:9999/rtp/226.0.2.67:8448
东南卫视HD,http://home.yulei.online:9999/rtp/226.0.2.188:9416
河南卫视,http://home.yulei.online:9999/rtp/226.0.2.195:9472
江西卫视,http://home.yulei.online:9999/rtp/226.0.2.198:9496
吉林卫视,http://home.yulei.online:9999/rtp/226.0.2.199:9504
海南卫视HD,http://home.yulei.online:9999/rtp/226.0.2.212:9608
广西卫视HD,http://home.yulei.online:9999/rtp/226.0.2.231:9760
CETV1,http://home.yulei.online:9999/rtp/226.0.2.68:8456
CETV2,http://home.yulei.online:9999/rtp/226.0.2.69:8464
CETV4,http://home.yulei.online:9999/rtp/226.0.2.70:8472



金鹰卡通HD,http://home.yulei.online:9999/rtp/226.0.2.172:9288
金鹰卡通,http://home.yulei.online:9999/rtp/226.0.2.41:8240
卡酷卡通,http://home.yulei.online:9999/rtp/226.0.2.57:8368
哈哈炫动,http://home.yulei.online:9999/rtp/226.0.2.44:8264

证券服务,http://home.yulei.online:9999/rtp/226.0.2.71:8480
中视购物,http://home.yulei.online:9999/rtp/226.0.2.72:8488
新动漫,http://home.yulei.online:9999/rtp/226.0.2.73:8496
东方财经HD,http://home.yulei.online:9999/rtp/226.0.2.76:8520
乐游HD,http://home.yulei.online:9999/rtp/226.0.2.77:8528
游戏风云HD,http://home.yulei.online:9999/rtp/226.0.2.78:8536
都市剧场HD,http://home.yulei.online:9999/rtp/226.0.2.81:8560
法治天地HD,http://home.yulei.online:9999/rtp/226.0.2.83:8576
生活时尚HD,http://home.yulei.online:9999/rtp/226.0.2.84:8584
CHC高清电影,http://home.yulei.online:9999/rtp/226.0.2.93:8004
CHC动作电影,http://home.yulei.online:9999/rtp/226.0.2.94:8012
重庆汽摩,http://home.yulei.online:9999/rtp/226.0.2.95:8672
武术世界HD,http://home.yulei.online:9999/rtp/226.0.2.97:8688
CETV早期教育HD,http://home.yulei.online:9999/rtp/226.0.2.99:8704
书画频道,http://home.yulei.online:9999/rtp/226.0.2.102:8728
中国天气,http://home.yulei.online:9999/rtp/226.0.2.103:8736
文物宝库HD,http://home.yulei.online:9999/rtp/226.0.2.110:8792
环球奇观,http://home.yulei.online:9999/rtp/226.0.2.111:8800
种养新影老故事,http://home.yulei.online:9999/rtp/226.0.2.112:8808
梨园频道HD,http://home.yulei.online:9999/rtp/226.0.2.115:8832
国学频道,http://home.yulei.online:9999/rtp/226.0.2.116:8840
优优宝贝,http://home.yulei.online:9999/rtp/226.0.2.119:8864
生态环境,http://home.yulei.online:9999/rtp/226.0.2.120:8872
先锋乒羽,http://home.yulei.online:9999/rtp/226.0.2.121:8880
聚鲨环球精选,http://home.yulei.online:9999/rtp/226.0.2.122:8888
四海钓鱼,http://home.yulei.online:9999/rtp/226.0.2.123:8896
天下收藏,http://home.yulei.online:9999/rtp/226.0.2.124:8904
好享购物,http://home.yulei.online:9999/rtp/226.0.2.125:8912
家有购物,http://home.yulei.online:9999/rtp/226.0.2.126:8920
环球旅游,http://home.yulei.online:9999/rtp/226.0.2.127:8928
中华特产,http://home.yulei.online:9999/rtp/226.0.2.128:8936
家庭理财,http://home.yulei.online:9999/rtp/226.0.2.129:8944
山东教育,http://home.yulei.online:9999/rtp/226.0.2.130:8952
优购物,http://home.yulei.online:9999/rtp/226.0.2.131:8960
百姓健康,http://home.yulei.online:9999/rtp/226.0.2.132:8968
车迷频道,http://home.yulei.online:9999/rtp/226.0.2.138:9016
财富天下,http://home.yulei.online:9999/rtp/226.0.2.139:9024
CETV1-HD,http://home.yulei.online:9999/rtp/226.0.2.181:9360
金色学堂HD,http://home.yulei.online:9999/rtp/226.0.2.182:9368
动漫秀场HD,http://home.yulei.online:9999/rtp/226.0.2.183:9376
党建频道,http://home.yulei.online:9999/rtp/226.0.2.184:9384
朔州-1,http://home.yulei.online:9999/rtp/226.0.2.185:9392
朔州-2,http://home.yulei.online:9999/rtp/226.0.2.186:9400

孝义电视台,http://home.yulei.online:9999/rtp/226.0.2.189:9424
山西文体生活,http://home.yulei.online:9999/rtp/226.0.2.190:9432
清徐HD,http://home.yulei.online:9999/rtp/226.0.2.191:9440
古交电视台,http://home.yulei.online:9999/rtp/226.0.2.192:9448
上海纪实HD,http://home.yulei.online:9999/rtp/226.0.2.193:9456
金鹰纪实HD,http://home.yulei.online:9999/rtp/226.0.2.194:9464

阳曲,http://home.yulei.online:9999/rtp/226.0.2.196:9480
九屏测试,http://home.yulei.online:9999/rtp/226.0.2.197:9488

太原1,http://home.yulei.online:9999/rtp/226.0.2.201:9520
太原2,http://home.yulei.online:9999/rtp/226.0.2.202:9528
太原3,http://home.yulei.online:9999/rtp/226.0.2.203:9536
太原4,http://home.yulei.online:9999/rtp/226.0.2.204:9544
太原5,http://home.yulei.online:9999/rtp/226.0.2.205:9552
太原教育,http://home.yulei.online:9999/rtp/226.0.2.206:9560

茶频道HD,http://home.yulei.online:9999/rtp/226.0.2.213:9616
快乐垂钓HD,http://home.yulei.online:9999/rtp/226.0.2.214:9624
太原佰乐购,http://home.yulei.online:9999/rtp/226.0.2.215:9632
CCTV央视台球HD,http://home.yulei.online:9999/rtp/226.0.2.216:9640
CCTV高网HD,http://home.yulei.online:9999/rtp/226.0.2.217:9648
CCTV电视指南HD,http://home.yulei.online:9999/rtp/226.0.2.218:9656
CCTV央视文化精品HD,http://home.yulei.online:9999/rtp/226.0.2.219:9664
CCTV风云音乐HD,http://home.yulei.online:9999/rtp/226.0.2.220:9672
CCTV第一剧场HD,http://home.yulei.online:9999/rtp/226.0.2.221:9680
CCTV世界地理HD,http://home.yulei.online:9999/rtp/226.0.2.222:9688
CCTV兵器科技HD,http://home.yulei.online:9999/rtp/226.0.2.223:9696
CCTV怀旧剧场HD,http://home.yulei.online:9999/rtp/226.0.2.224:9704
CCTV风云足球HD,http://home.yulei.online:9999/rtp/226.0.2.225:9712
CCTV女性时尚HD,http://home.yulei.online:9999/rtp/226.0.2.226:9720
CCTV风云剧场HD,http://home.yulei.online:9999/rtp/226.0.2.227:9728
晋能控股,http://home.yulei.online:9999/rtp/226.0.2.229:9744
央广购物,http://home.yulei.online:9999/rtp/226.0.2.230:9752

大同教育HD,http://home.yulei.online:9999/rtp/226.0.2.232:9772
阳泉-1新闻综合,http://home.yulei.online:9999/rtp/226.0.2.233:9776
阳泉-2科教,http://home.yulei.online:9999/rtp/226.0.2.234:9784
CHC家庭影院,http://home.yulei.online:9999/rtp/226.0.2.240:9820


15陕西电信,#genre#
北京卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.51:5140
湖南卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.63:5140
浙江卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.65:5140
江苏卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.64:5140
东方卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.67:5140
广东卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.103:5140
深圳卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.104:5140
四川卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.62:5140
山东卫视4K,http://www.stoneshi1984.ren:58120/rtp/239.111.205.66:5140
CCTV1,http://www.stoneshi1984.ren:58120/rtp/239.112.205.59:5140
CCTV2,http://www.stoneshi1984.ren:58120/rtp/239.112.205.78:5140
CCTV3,http://www.stoneshi1984.ren:58120/rtp/239.112.205.221:5140
CCTV4,http://www.stoneshi1984.ren:58120/rtp/239.112.205.202:5140
CCTV5,http://www.stoneshi1984.ren:58120/rtp/239.112.205.222:5140
CCTV5+,http://www.stoneshi1984.ren:58120/rtp/239.111.205.13:5140
CCTV6,http://www.stoneshi1984.ren:58120/rtp/239.112.205.223:5140
CCTV7,http://www.stoneshi1984.ren:58120/rtp/239.112.205.83:5140
CCTV8,http://www.stoneshi1984.ren:58120/rtp/239.112.205.224:5140
CCTV9,http://www.stoneshi1984.ren:58120/rtp/239.112.205.85:5140
CCTV10,http://www.stoneshi1984.ren:58120/rtp/239.112.205.86:5140
CCTV11,http://www.stoneshi1984.ren:58120/rtp/239.112.205.213:5140
CCTV12,http://www.stoneshi1984.ren:58120/rtp/239.112.205.88:5140
CCTV14,http://www.stoneshi1984.ren:58120/rtp/239.112.205.91:5140
CCTV15,http://www.stoneshi1984.ren:58120/rtp/239.112.205.214:5140
CCTV16,http://www.stoneshi1984.ren:58120/rtp/239.111.205.134:5140
CCTV17,http://www.stoneshi1984.ren:58120/rtp/239.112.205.211:5140
CGTN,http://www.stoneshi1984.ren:58120/rtp/239.111.205.32:5140
CGTN espsnol,http://www.stoneshi1984.ren:58120/rtp/239.111.205.33:5140
CGTN francais,http://www.stoneshi1984.ren:58120/rtp/239.111.205.34:5140
CHC家庭影院,http://www.stoneshi1984.ren:58120/rtp/239.112.205.205:5140
CHC高清电影,http://www.stoneshi1984.ren:58120/rtp/239.112.205.206:5140
CHC动作电影,http://www.stoneshi1984.ren:58120/rtp/239.112.205.207:5140
CETV1,http://www.stoneshi1984.ren:58120/rtp/239.109.205.47:8312
CETV2,http://www.stoneshi1984.ren:58120/rtp/239.109.205.48:8320
CETV4,http://www.stoneshi1984.ren:58120/rtp/239.109.205.49:8328
CETV1,http://www.stoneshi1984.ren:58120/rtp/239.112.205.137:5140
CETV4,http://www.stoneshi1984.ren:58120/rtp/239.111.205.169:5140



深圳卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.67:5140
黑龙江卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.68:5140
湖北卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.69:5140
山东卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.70:5140
四川卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.184:5140
安徽卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.72:5140
重庆卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.179:5140
天津卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.74:5140
东南卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.182:5140
厦门卫视,http://www.stoneshi1984.ren:58120/rtp/239.112.205.60:5140
